POS_enc,Class_enc,PPG,RPG,APG,SPG,BPG,TOVPG,MPG,GSPG,3PAr,FTr,Drafted
1,1,14.666666666666666,7.181818181818182,3.393939393939394,1.121212121212121,0.21212121212121213,3.272727272727273,35.93939393939394,1.0,0.41092636579572445,0.342042755344418,0
0,3,9.21875,4.0,2.125,1.1875,0.21875,1.125,30.90625,0.78125,0.4314516129032258,0.375,0
1,3,12.902439024390244,4.0,2.8536585365853657,0.43902439024390244,0.6341463414634146,1.853658536585366,24.878048780487806,0.975609756097561,0.011494252873563218,0.22298850574712645,0
1,3,10.84,5.0,0.84,0.52,0.76,0.88,25.12,0.8,0.540084388185654,0.12658227848101267,0
0,2,10.323529411764707,3.9705882352941178,2.2058823529411766,0.7647058823529411,0.17647058823529413,2.235294117647059,22.970588235294116,0.5,0.4766666666666667,0.25666666666666665,0
1,2,9.545454545454545,4.484848484848484,1.8484848484848484,0.6060606060606061,0.24242424242424243,1.7272727272727273,25.818181818181817,0.9393939393939394,0.3548387096774194,0.3548387096774194,0
0,3,10.727272727272727,2.606060606060606,5.424242424242424,1.0303030303030303,0.12121212121212122,1.9696969696969697,33.15151515151515,1.0,0.38461538461538464,0.4725274725274725,0
0,2,12.13888888888889,2.2222222222222223,1.8055555555555556,0.6666666666666666,0.19444444444444445,1.6666666666666667,23.805555555555557,0.1388888888888889,0.3245382585751979,0.27440633245382584,0
1,2,14.942857142857143,7.542857142857143,2.3714285714285714,0.6571428571428571,0.8,1.8,30.0,1.0,0.17403314917127072,0.5027624309392266,0
0,2,15.44,2.96,3.6,1.12,0.0,3.48,31.68,0.88,0.3463855421686747,0.2289156626506024,0
0,3,15.324324324324325,8.18918918918919,7.4324324324324325,2.0,0.5405405405405406,3.4054054054054053,33.75675675675676,0.972972972972973,0.08333333333333333,0.5045045045045045,0
0,3,11.03125,5.3125,2.375,1.0625,0.15625,2.0625,30.0625,0.90625,0.45180722891566266,0.20783132530120482,0
0,3,15.96875,7.84375,5.03125,2.5,0.5,2.3125,34.25,1.0,0.16587677725118483,0.2914691943127962,0
0,3,13.818181818181818,4.212121212121212,2.5454545454545454,1.0303030303030303,0.24242424242424243,1.7878787878787878,36.878787878787875,0.9696969696969697,0.5566502463054187,0.23399014778325122,0
0,0,9.741935483870968,2.935483870967742,2.935483870967742,0.6774193548387096,0.03225806451612903,2.096774193548387,33.12903225806452,0.967741935483871,0.5703422053231939,0.18631178707224336,0
0,2,13.89655172413793,4.758620689655173,0.8620689655172413,0.6896551724137931,0.2413793103448276,2.3793103448275863,34.03448275862069,0.9655172413793104,0.3629032258064516,0.19086021505376344,0
0,3,9.142857142857142,7.035714285714286,2.0714285714285716,0.6428571428571429,0.4642857142857143,1.5357142857142858,29.392857142857142,0.9642857142857143,0.1511111111111111,0.39111111111111113,0
0,2,19.0,4.176470588235294,7.647058823529412,1.588235294117647,0.058823529411764705,2.411764705882353,34.64705882352941,1.0,0.28270042194092826,0.35443037974683544,0
0,3,9.484848484848484,2.727272727272727,2.757575757575758,1.6666666666666667,0.06060606060606061,1.4545454545454546,26.272727272727273,0.06060606060606061,0.5992063492063492,0.21031746031746032,0
0,2,12.944444444444445,4.138888888888889,7.5,1.7777777777777777,0.1388888888888889,2.5,32.333333333333336,1.0,0.33714285714285713,0.3171428571428571,0
0,3,9.366666666666667,4.9,1.4333333333333333,0.5,0.43333333333333335,1.0666666666666667,24.033333333333335,0.13333333333333333,0.4906832298136646,0.5714285714285714,0
0,3,10.911764705882353,2.1176470588235294,3.676470588235294,1.2352941176470589,0.11764705882352941,2.5588235294117645,27.38235294117647,0.7941176470588235,0.6909090909090909,0.45454545454545453,0
0,3,14.304347826086957,3.9130434782608696,1.173913043478261,0.8260869565217391,0.08695652173913043,2.0,32.78260869565217,0.9565217391304348,0.532608695652174,0.13043478260869565,0
0,2,20.142857142857142,6.321428571428571,5.25,1.1071428571428572,0.21428571428571427,3.3214285714285716,35.142857142857146,1.0,0.19069767441860466,0.3325581395348837,1
0,0,9.303030303030303,4.9393939393939394,2.6666666666666665,0.9696969696969697,0.696969696969697,1.393939393939394,29.424242424242426,1.0,0.6628787878787878,0.10606060606060606,0
0,1,12.333333333333334,3.6333333333333333,1.8666666666666667,1.0333333333333334,0.13333333333333333,1.1,29.333333333333332,0.6333333333333333,0.5142857142857142,0.40714285714285714,0
0,3,16.466666666666665,5.333333333333333,4.933333333333334,1.0,0.2,1.6666666666666667,30.933333333333334,0.9333333333333333,0.4012345679012346,0.41975308641975306,1
0,3,7.7272727272727275,1.606060606060606,2.212121212121212,0.6666666666666666,0.12121212121212122,1.121212121212121,24.060606060606062,0.6060606060606061,0.5547169811320755,0.11320754716981132,0
1,3,14.166666666666666,6.25,0.8611111111111112,0.75,0.5833333333333334,0.8611111111111112,31.694444444444443,1.0,0.6267029972752044,0.2970027247956403,1
